var,cluster
HundredGigE0/0/0/18output-load_spine3,2
HundredGigE0/0/0/18output-packet-rate_spine3,2
HundredGigE0/0/0/19input-data-rate_spine3,2
HundredGigE0/0/0/19input-load_spine3,6
HundredGigE0/0/0/19input-packet-rate_spine3,2
HundredGigE0/0/0/19output-data-rate_spine3,2
HundredGigE0/0/0/19output-load_spine3,6
HundredGigE0/0/0/19output-packet-rate_spine3,2
HundredGigE0/0/0/2input-data-rate_spine3,2
HundredGigE0/0/0/2input-load_spine3,2
HundredGigE0/0/0/2input-packet-rate_spine3,2
HundredGigE0/0/0/2output-data-rate_spine3,6
HundredGigE0/0/0/2output-load_spine3,5
HundredGigE0/0/0/2output-packet-rate_spine3,2
HundredGigE0/0/0/20input-data-rate_spine3,1
HundredGigE0/0/0/20input-load_spine3,2
HundredGigE0/0/0/20input-packet-rate_spine3,1
HundredGigE0/0/0/20output-data-rate_spine3,2
HundredGigE0/0/0/20output-load_spine3,4
HundredGigE0/0/0/20output-packet-rate_spine3,2
HundredGigE0/0/0/21input-data-rate_spine3,2
HundredGigE0/0/0/21input-load_spine3,2
HundredGigE0/0/0/21input-packet-rate_spine3,2
HundredGigE0/0/0/21output-data-rate_spine3,1
HundredGigE0/0/0/21output-load_spine3,4
HundredGigE0/0/0/21output-packet-rate_spine3,1
HundredGigE0/0/0/22input-data-rate_spine3,2
HundredGigE0/0/0/22input-load_spine3,2
HundredGigE0/0/0/22input-packet-rate_spine3,2
HundredGigE0/0/0/22output-data-rate_spine3,2
HundredGigE0/0/0/22output-load_spine3,6
HundredGigE0/0/0/22output-packet-rate_spine3,2
HundredGigE0/0/0/23input-data-rate_spine3,1
HundredGigE0/0/0/23input-load_spine3,1
HundredGigE0/0/0/23input-packet-rate_spine3,1
HundredGigE0/0/0/23output-data-rate_spine3,1
HundredGigE0/0/0/23output-load_spine3,2
HundredGigE0/0/0/23output-packet-rate_spine3,1
HundredGigE0/0/0/24input-data-rate_spine3,1
HundredGigE0/0/0/24input-load_spine3,5
HundredGigE0/0/0/24input-packet-rate_spine3,1
HundredGigE0/0/0/24output-data-rate_spine3,2
HundredGigE0/0/0/24output-load_spine3,6
HundredGigE0/0/0/24output-packet-rate_spine3,2
HundredGigE0/0/0/25input-data-rate_spine3,1
HundredGigE0/0/0/25input-load_spine3,2
HundredGigE0/0/0/25input-packet-rate_spine3,1
HundredGigE0/0/0/25output-data-rate_spine3,4
HundredGigE0/0/0/25output-load_spine3,6
HundredGigE0/0/0/25output-packet-rate_spine3,2
HundredGigE0/0/0/26input-data-rate_spine3,1
HundredGigE0/0/0/26input-load_spine3,2
HundredGigE0/0/0/26input-packet-rate_spine3,1
HundredGigE0/0/0/26output-data-rate_spine3,1
HundredGigE0/0/0/26output-load_spine3,6
HundredGigE0/0/0/26output-packet-rate_spine3,1
HundredGigE0/0/0/27input-data-rate_spine3,2
HundredGigE0/0/0/27input-load_spine3,2
HundredGigE0/0/0/27input-packet-rate_spine3,2
HundredGigE0/0/0/27output-data-rate_spine3,2
HundredGigE0/0/0/27output-load_spine3,2
HundredGigE0/0/0/27output-packet-rate_spine3,2
HundredGigE0/0/0/28input-data-rate_spine3,1
HundredGigE0/0/0/28input-load_spine3,1
HundredGigE0/0/0/28input-packet-rate_spine3,1
HundredGigE0/0/0/28output-data-rate_spine3,1
HundredGigE0/0/0/28output-load_spine3,0
HundredGigE0/0/0/28output-packet-rate_spine3,1
HundredGigE0/0/0/29input-data-rate_spine3,5
HundredGigE0/0/0/29input-load_spine3,1
HundredGigE0/0/0/29input-packet-rate_spine3,5
HundredGigE0/0/0/29output-data-rate_spine3,2
HundredGigE0/0/0/29output-load_spine3,2
HundredGigE0/0/0/29output-packet-rate_spine3,2
HundredGigE0/0/0/3input-data-rate_spine3,6
HundredGigE0/0/0/3input-load_spine3,6
HundredGigE0/0/0/3input-packet-rate_spine3,0
HundredGigE0/0/0/3output-data-rate_spine3,2
HundredGigE0/0/0/3output-load_spine3,1
HundredGigE0/0/0/3output-packet-rate_spine3,2
HundredGigE0/0/0/30input-data-rate_spine3,1
HundredGigE0/0/0/30input-load_spine3,6
HundredGigE0/0/0/30input-packet-rate_spine3,1
HundredGigE0/0/0/30output-data-rate_spine3,1
HundredGigE0/0/0/30output-load_spine3,0
HundredGigE0/0/0/30output-packet-rate_spine3,1
HundredGigE0/0/0/31input-data-rate_spine3,2
HundredGigE0/0/0/31input-load_spine3,3
HundredGigE0/0/0/31input-packet-rate_spine3,2
HundredGigE0/0/0/31output-data-rate_spine3,1
HundredGigE0/0/0/31output-load_spine3,4
HundredGigE0/0/0/31output-packet-rate_spine3,1
HundredGigE0/0/0/4input-data-rate_spine3,2
HundredGigE0/0/0/4input-load_spine3,8
HundredGigE0/0/0/4input-packet-rate_spine3,2
HundredGigE0/0/0/4output-data-rate_spine3,2
HundredGigE0/0/0/4output-load_spine3,7
HundredGigE0/0/0/4output-packet-rate_spine3,2
HundredGigE0/0/0/5input-data-rate_spine3,2
HundredGigE0/0/0/5input-load_spine3,7
HundredGigE0/0/0/5input-packet-rate_spine3,2
HundredGigE0/0/0/5output-data-rate_spine3,1
HundredGigE0/0/0/5output-load_spine3,1
HundredGigE0/0/0/5output-packet-rate_spine3,1
HundredGigE0/0/0/6input-data-rate_spine3,2
HundredGigE0/0/0/6input-load_spine3,3
HundredGigE0/0/0/6input-packet-rate_spine3,2
HundredGigE0/0/0/6output-data-rate_spine3,1
HundredGigE0/0/0/6output-load_spine3,2
HundredGigE0/0/0/6output-packet-rate_spine3,1
HundredGigE0/0/0/7input-data-rate_spine3,1
HundredGigE0/0/0/7input-load_spine3,1
HundredGigE0/0/0/7input-packet-rate_spine3,1
HundredGigE0/0/0/7output-data-rate_spine3,7
HundredGigE0/0/0/7output-load_spine3,7
HundredGigE0/0/0/7output-packet-rate_spine3,1
HundredGigE0/0/0/8input-data-rate_spine3,0
HundredGigE0/0/0/8input-load_spine3,0
HundredGigE0/0/0/8input-packet-rate_spine3,0
HundredGigE0/0/0/8output-data-rate_spine3,1
HundredGigE0/0/0/8output-load_spine3,5
HundredGigE0/0/0/8output-packet-rate_spine3,1
HundredGigE0/0/0/9input-data-rate_spine3,0
HundredGigE0/0/0/9input-load_spine3,0
HundredGigE0/0/0/9input-packet-rate_spine3,0
HundredGigE0/0/0/9output-data-rate_spine3,1
HundredGigE0/0/0/9output-load_spine3,6
HundredGigE0/0/0/9output-packet-rate_spine3,1
HundredGigE0/0/0/0bytes-received_spine3,4
HundredGigE0/0/0/0bytes-sent_spine3,4
HundredGigE0/0/0/0packets-received_spine3,4
HundredGigE0/0/0/0packets-sent_spine3,4
HundredGigE0/0/0/1bytes-received_spine3,4
HundredGigE0/0/0/1bytes-sent_spine3,4
HundredGigE0/0/0/1packets-received_spine3,4
HundredGigE0/0/0/1packets-sent_spine3,4
HundredGigE0/0/0/10bytes-received_spine3,6
HundredGigE0/0/0/10bytes-sent_spine3,4
HundredGigE0/0/0/10packets-received_spine3,6
HundredGigE0/0/0/10packets-sent_spine3,4
HundredGigE0/0/0/11bytes-received_spine3,6
HundredGigE0/0/0/11bytes-sent_spine3,4
HundredGigE0/0/0/11packets-received_spine3,6
HundredGigE0/0/0/11packets-sent_spine3,4
HundredGigE0/0/0/12bytes-received_spine3,4
HundredGigE0/0/0/12bytes-sent_spine3,4
HundredGigE0/0/0/12packets-received_spine3,4
HundredGigE0/0/0/12packets-sent_spine3,4
HundredGigE0/0/0/13bytes-received_spine3,4
HundredGigE0/0/0/13bytes-sent_spine3,4
HundredGigE0/0/0/13packets-received_spine3,4
HundredGigE0/0/0/13packets-sent_spine3,4
HundredGigE0/0/0/14bytes-received_spine3,4
HundredGigE0/0/0/14bytes-sent_spine3,4
HundredGigE0/0/0/14packets-received_spine3,4
HundredGigE0/0/0/14packets-sent_spine3,4
HundredGigE0/0/0/15bytes-received_spine3,4
HundredGigE0/0/0/15bytes-sent_spine3,4
HundredGigE0/0/0/15packets-received_spine3,4
HundredGigE0/0/0/15packets-sent_spine3,4
HundredGigE0/0/0/16bytes-received_spine3,4
HundredGigE0/0/0/16bytes-sent_spine3,4
HundredGigE0/0/0/16packets-received_spine3,4
HundredGigE0/0/0/16packets-sent_spine3,4
HundredGigE0/0/0/17bytes-received_spine3,4
HundredGigE0/0/0/17bytes-sent_spine3,4
HundredGigE0/0/0/17packets-received_spine3,4
HundredGigE0/0/0/17packets-sent_spine3,4
HundredGigE0/0/0/18bytes-received_spine3,4
HundredGigE0/0/0/18bytes-sent_spine3,4
HundredGigE0/0/0/18packets-received_spine3,4
HundredGigE0/0/0/18packets-sent_spine3,4
HundredGigE0/0/0/19bytes-received_spine3,4
HundredGigE0/0/0/19bytes-sent_spine3,4
HundredGigE0/0/0/19packets-received_spine3,4
HundredGigE0/0/0/19packets-sent_spine3,4
HundredGigE0/0/0/2bytes-received_spine3,4
HundredGigE0/0/0/2bytes-sent_spine3,4
HundredGigE0/0/0/2packets-received_spine3,4
HundredGigE0/0/0/2packets-sent_spine3,4
HundredGigE0/0/0/20bytes-received_spine3,4
HundredGigE0/0/0/20bytes-sent_spine3,4
HundredGigE0/0/0/20packets-received_spine3,4
HundredGigE0/0/0/20packets-sent_spine3,4
HundredGigE0/0/0/21bytes-received_spine3,4
HundredGigE0/0/0/21bytes-sent_spine3,4
HundredGigE0/0/0/21packets-received_spine3,4
HundredGigE0/0/0/21packets-sent_spine3,4
HundredGigE0/0/0/22bytes-received_spine3,4
HundredGigE0/0/0/22bytes-sent_spine3,4
HundredGigE0/0/0/22packets-received_spine3,4
HundredGigE0/0/0/22packets-sent_spine3,4
HundredGigE0/0/0/23bytes-received_spine3,4
HundredGigE0/0/0/23bytes-sent_spine3,4
HundredGigE0/0/0/23packets-received_spine3,4
HundredGigE0/0/0/23packets-sent_spine3,4
HundredGigE0/0/0/24bytes-received_spine3,4
HundredGigE0/0/0/24bytes-sent_spine3,4
HundredGigE0/0/0/24packets-received_spine3,4
HundredGigE0/0/0/24packets-sent_spine3,4
HundredGigE0/0/0/25bytes-received_spine3,4
HundredGigE0/0/0/25bytes-sent_spine3,4
HundredGigE0/0/0/25packets-received_spine3,4
HundredGigE0/0/0/25packets-sent_spine3,4
HundredGigE0/0/0/26bytes-received_spine3,4
HundredGigE0/0/0/26bytes-sent_spine3,4
HundredGigE0/0/0/26packets-received_spine3,4
HundredGigE0/0/0/26packets-sent_spine3,4
HundredGigE0/0/0/27bytes-received_spine3,4
HundredGigE0/0/0/27bytes-sent_spine3,4
HundredGigE0/0/0/27packets-received_spine3,4
HundredGigE0/0/0/27packets-sent_spine3,4
HundredGigE0/0/0/28bytes-received_spine3,4
HundredGigE0/0/0/28bytes-sent_spine3,4
HundredGigE0/0/0/28packets-received_spine3,4
HundredGigE0/0/0/28packets-sent_spine3,4
HundredGigE0/0/0/29bytes-received_spine3,4
HundredGigE0/0/0/29bytes-sent_spine3,4
HundredGigE0/0/0/29packets-received_spine3,4
HundredGigE0/0/0/29packets-sent_spine3,4
HundredGigE0/0/0/3bytes-received_spine3,4
HundredGigE0/0/0/3bytes-sent_spine3,4
HundredGigE0/0/0/3packets-received_spine3,4
HundredGigE0/0/0/3packets-sent_spine3,4
HundredGigE0/0/0/30bytes-received_spine3,4
HundredGigE0/0/0/30bytes-sent_spine3,4
HundredGigE0/0/0/30packets-received_spine3,4
HundredGigE0/0/0/30packets-sent_spine3,4
HundredGigE0/0/0/31bytes-received_spine3,4
HundredGigE0/0/0/31bytes-sent_spine3,4
HundredGigE0/0/0/31packets-received_spine3,4
HundredGigE0/0/0/31packets-sent_spine3,4
HundredGigE0/0/0/4bytes-received_spine3,4
HundredGigE0/0/0/4bytes-sent_spine3,4
HundredGigE0/0/0/4packets-received_spine3,4
HundredGigE0/0/0/4packets-sent_spine3,4
HundredGigE0/0/0/5bytes-received_spine3,4
HundredGigE0/0/0/5bytes-sent_spine3,4
HundredGigE0/0/0/5packets-received_spine3,4
HundredGigE0/0/0/5packets-sent_spine3,4
HundredGigE0/0/0/6bytes-received_spine3,4
HundredGigE0/0/0/6bytes-sent_spine3,4
HundredGigE0/0/0/6packets-received_spine3,4
HundredGigE0/0/0/6packets-sent_spine3,4
HundredGigE0/0/0/7bytes-received_spine3,4
HundredGigE0/0/0/7bytes-sent_spine3,4
HundredGigE0/0/0/7packets-received_spine3,4
HundredGigE0/0/0/7packets-sent_spine3,4
HundredGigE0/0/0/8bytes-received_spine3,6
HundredGigE0/0/0/8bytes-sent_spine3,4
HundredGigE0/0/0/8packets-received_spine3,6
HundredGigE0/0/0/8packets-sent_spine3,4
HundredGigE0/0/0/9bytes-received_spine3,6
HundredGigE0/0/0/9bytes-sent_spine3,4
HundredGigE0/0/0/9packets-received_spine3,6
HundredGigE0/0/0/9packets-sent_spine3,4
active-routes-count_spine3,1
deleted-routes-count_spine3,0
paths-count_spine3,4
protocol-route-memory_spine3,4
routes-counts_spine3,5
global__established-neighbors-count-total_spine3,1
performance-statistics__global__configuration-items-processed_spine3,6
performance-statistics__vrf__inbound-update-messages_spine3,6
vrf__network-count_spine3,5
vrf__path-count_spine3,7
vrf__update-messages-received_spine3,6
HundredGigE0/0/0/0input-data-rate_spine4,1
HundredGigE0/0/0/0input-load_spine4,5
HundredGigE0/0/0/0input-packet-rate_spine4,1
HundredGigE0/0/0/0output-data-rate_spine4,2
HundredGigE0/0/0/0output-load_spine4,0
HundredGigE0/0/0/0output-packet-rate_spine4,2
HundredGigE0/0/0/1input-data-rate_spine4,2
HundredGigE0/0/0/1input-load_spine4,6
HundredGigE0/0/0/1input-packet-rate_spine4,2
HundredGigE0/0/0/1output-data-rate_spine4,2
HundredGigE0/0/0/1output-load_spine4,5
HundredGigE0/0/0/1output-packet-rate_spine4,2
HundredGigE0/0/0/10input-data-rate_spine4,0
HundredGigE0/0/0/10input-packet-rate_spine4,0
HundredGigE0/0/0/10output-data-rate_spine4,1
HundredGigE0/0/0/10output-load_spine4,4
HundredGigE0/0/0/10output-packet-rate_spine4,1
HundredGigE0/0/0/11input-data-rate_spine4,0
HundredGigE0/0/0/11input-packet-rate_spine4,0
HundredGigE0/0/0/11output-data-rate_spine4,2
HundredGigE0/0/0/11output-load_spine4,2
HundredGigE0/0/0/11output-packet-rate_spine4,2
HundredGigE0/0/0/13input-data-rate_spine4,2
HundredGigE0/0/0/13input-load_spine4,2
HundredGigE0/0/0/13input-packet-rate_spine4,2
HundredGigE0/0/0/13output-data-rate_spine4,1
HundredGigE0/0/0/13output-load_spine4,1
HundredGigE0/0/0/13output-packet-rate_spine4,8
HundredGigE0/0/0/14input-data-rate_spine4,2
HundredGigE0/0/0/14input-load_spine4,2
HundredGigE0/0/0/14input-packet-rate_spine4,2
HundredGigE0/0/0/14output-data-rate_spine4,1
HundredGigE0/0/0/14output-load_spine4,3
HundredGigE0/0/0/14output-packet-rate_spine4,1
HundredGigE0/0/0/15input-data-rate_spine4,1
HundredGigE0/0/0/15input-load_spine4,4
HundredGigE0/0/0/15input-packet-rate_spine4,1
HundredGigE0/0/0/15output-data-rate_spine4,1
HundredGigE0/0/0/15output-load_spine4,1
HundredGigE0/0/0/15output-packet-rate_spine4,1
HundredGigE0/0/0/16input-data-rate_spine4,1
HundredGigE0/0/0/16input-load_spine4,4
HundredGigE0/0/0/16input-packet-rate_spine4,2
HundredGigE0/0/0/16output-data-rate_spine4,2
HundredGigE0/0/0/16output-load_spine4,0
HundredGigE0/0/0/16output-packet-rate_spine4,2
HundredGigE0/0/0/17input-data-rate_spine4,2
HundredGigE0/0/0/17input-load_spine4,2
HundredGigE0/0/0/17input-packet-rate_spine4,2
HundredGigE0/0/0/17output-data-rate_spine4,2
HundredGigE0/0/0/17output-load_spine4,2
HundredGigE0/0/0/17output-packet-rate_spine4,2
HundredGigE0/0/0/18input-data-rate_spine4,2
HundredGigE0/0/0/18input-load_spine4,6
HundredGigE0/0/0/18input-packet-rate_spine4,2
HundredGigE0/0/0/18output-data-rate_spine4,2
HundredGigE0/0/0/18output-load_spine4,6
HundredGigE0/0/0/18output-packet-rate_spine4,2
HundredGigE0/0/0/19input-data-rate_spine4,2
HundredGigE0/0/0/19input-load_spine4,5
HundredGigE0/0/0/19input-packet-rate_spine4,2
HundredGigE0/0/0/19output-data-rate_spine4,4
HundredGigE0/0/0/19output-load_spine4,5
HundredGigE0/0/0/19output-packet-rate_spine4,6
HundredGigE0/0/0/2input-data-rate_spine4,2
HundredGigE0/0/0/2input-load_spine4,6
HundredGigE0/0/0/2input-packet-rate_spine4,2
HundredGigE0/0/0/2output-data-rate_spine4,2
HundredGigE0/0/0/2output-load_spine4,6
HundredGigE0/0/0/2output-packet-rate_spine4,2
HundredGigE0/0/0/20input-data-rate_spine4,1
HundredGigE0/0/0/20input-load_spine4,1
HundredGigE0/0/0/20input-packet-rate_spine4,1
HundredGigE0/0/0/20output-data-rate_spine4,1
HundredGigE0/0/0/20output-load_spine4,8
HundredGigE0/0/0/20output-packet-rate_spine4,1
HundredGigE0/0/0/21input-data-rate_spine4,2
HundredGigE0/0/0/21input-load_spine4,1
HundredGigE0/0/0/21input-packet-rate_spine4,2
HundredGigE0/0/0/21output-data-rate_spine4,2
HundredGigE0/0/0/21output-load_spine4,2
HundredGigE0/0/0/21output-packet-rate_spine4,2
HundredGigE0/0/0/22input-data-rate_spine4,2
HundredGigE0/0/0/22input-load_spine4,2
HundredGigE0/0/0/22input-packet-rate_spine4,2
HundredGigE0/0/0/22output-data-rate_spine4,1
HundredGigE0/0/0/22output-load_spine4,4
HundredGigE0/0/0/22output-packet-rate_spine4,1
HundredGigE0/0/0/23input-data-rate_spine4,2
HundredGigE0/0/0/23input-load_spine4,2
HundredGigE0/0/0/23input-packet-rate_spine4,2
HundredGigE0/0/0/23output-data-rate_spine4,2
HundredGigE0/0/0/23output-load_spine4,2
HundredGigE0/0/0/23output-packet-rate_spine4,2
HundredGigE0/0/0/24input-data-rate_spine4,1
HundredGigE0/0/0/24input-load_spine4,1
HundredGigE0/0/0/24input-packet-rate_spine4,1
HundredGigE0/0/0/24output-data-rate_spine4,2
HundredGigE0/0/0/24output-load_spine4,6
HundredGigE0/0/0/24output-packet-rate_spine4,2
HundredGigE0/0/0/25input-data-rate_spine4,2
HundredGigE0/0/0/25input-load_spine4,3
HundredGigE0/0/0/25input-packet-rate_spine4,2
HundredGigE0/0/0/25output-data-rate_spine4,2
HundredGigE0/0/0/25output-load_spine4,7
HundredGigE0/0/0/25output-packet-rate_spine4,2
HundredGigE0/0/0/26input-data-rate_spine4,1
HundredGigE0/0/0/26input-load_spine4,1
HundredGigE0/0/0/26input-packet-rate_spine4,1
HundredGigE0/0/0/26output-data-rate_spine4,2
HundredGigE0/0/0/26output-load_spine4,3
HundredGigE0/0/0/26output-packet-rate_spine4,2
HundredGigE0/0/0/27input-data-rate_spine4,1
HundredGigE0/0/0/27input-load_spine4,4
HundredGigE0/0/0/27input-packet-rate_spine4,1
HundredGigE0/0/0/27output-data-rate_spine4,2
HundredGigE0/0/0/27output-load_spine4,2
HundredGigE0/0/0/27output-packet-rate_spine4,2
HundredGigE0/0/0/28input-data-rate_spine4,2
HundredGigE0/0/0/28input-load_spine4,3
HundredGigE0/0/0/28input-packet-rate_spine4,2
HundredGigE0/0/0/28output-data-rate_spine4,1
HundredGigE0/0/0/28output-load_spine4,3
HundredGigE0/0/0/28output-packet-rate_spine4,1
HundredGigE0/0/0/29input-data-rate_spine4,1
HundredGigE0/0/0/29input-load_spine4,1
HundredGigE0/0/0/29input-packet-rate_spine4,1
HundredGigE0/0/0/29output-data-rate_spine4,2
HundredGigE0/0/0/29output-load_spine4,2
HundredGigE0/0/0/29output-packet-rate_spine4,2
HundredGigE0/0/0/3input-data-rate_spine4,5
HundredGigE0/0/0/3input-load_spine4,2
HundredGigE0/0/0/3input-packet-rate_spine4,2
HundredGigE0/0/0/3output-data-rate_spine4,2
HundredGigE0/0/0/3output-load_spine4,5
HundredGigE0/0/0/3output-packet-rate_spine4,2
HundredGigE0/0/0/30input-data-rate_spine4,7
HundredGigE0/0/0/30input-load_spine4,3
HundredGigE0/0/0/30input-packet-rate_spine4,7
HundredGigE0/0/0/30output-data-rate_spine4,2
HundredGigE0/0/0/30output-load_spine4,3
HundredGigE0/0/0/30output-packet-rate_spine4,2
HundredGigE0/0/0/31input-data-rate_spine4,1
HundredGigE0/0/0/31input-load_spine4,1
HundredGigE0/0/0/31input-packet-rate_spine4,1
HundredGigE0/0/0/31output-data-rate_spine4,1
HundredGigE0/0/0/31output-load_spine4,1
HundredGigE0/0/0/31output-packet-rate_spine4,1
HundredGigE0/0/0/4input-data-rate_spine4,2
HundredGigE0/0/0/4input-load_spine4,3
HundredGigE0/0/0/4input-packet-rate_spine4,2
HundredGigE0/0/0/4output-data-rate_spine4,2
HundredGigE0/0/0/4output-load_spine4,3
HundredGigE0/0/0/4output-packet-rate_spine4,2
HundredGigE0/0/0/5input-data-rate_spine4,2
HundredGigE0/0/0/5input-load_spine4,2
HundredGigE0/0/0/5input-packet-rate_spine4,2
HundredGigE0/0/0/5output-data-rate_spine4,1
HundredGigE0/0/0/5output-load_spine4,4
HundredGigE0/0/0/5output-packet-rate_spine4,1
HundredGigE0/0/0/6input-data-rate_spine4,2
HundredGigE0/0/0/6input-load_spine4,1
HundredGigE0/0/0/6input-packet-rate_spine4,2
HundredGigE0/0/0/6output-data-rate_spine4,2
HundredGigE0/0/0/6output-load_spine4,2
HundredGigE0/0/0/6output-packet-rate_spine4,2
HundredGigE0/0/0/7input-data-rate_spine4,1
HundredGigE0/0/0/7input-load_spine4,7
HundredGigE0/0/0/7input-packet-rate_spine4,1
HundredGigE0/0/0/7output-data-rate_spine4,1
HundredGigE0/0/0/7output-load_spine4,7
HundredGigE0/0/0/7output-packet-rate_spine4,1
HundredGigE0/0/0/8input-data-rate_spine4,4
HundredGigE0/0/0/8input-load_spine4,0
HundredGigE0/0/0/8input-packet-rate_spine4,4
HundredGigE0/0/0/8output-data-rate_spine4,1
HundredGigE0/0/0/8output-load_spine4,1
HundredGigE0/0/0/8output-packet-rate_spine4,1
HundredGigE0/0/0/9input-data-rate_spine4,4
HundredGigE0/0/0/9input-load_spine4,0
HundredGigE0/0/0/9input-packet-rate_spine4,4
HundredGigE0/0/0/9output-data-rate_spine4,2
HundredGigE0/0/0/9output-load_spine4,3
HundredGigE0/0/0/9output-packet-rate_spine4,2
HundredGigE0/0/0/0bytes-received_spine4,0
HundredGigE0/0/0/0bytes-sent_spine4,0
HundredGigE0/0/0/0packets-received_spine4,0
HundredGigE0/0/0/0packets-sent_spine4,0
HundredGigE0/0/0/1bytes-received_spine4,0
HundredGigE0/0/0/1bytes-sent_spine4,0
HundredGigE0/0/0/1packets-received_spine4,0
HundredGigE0/0/0/1packets-sent_spine4,0
HundredGigE0/0/0/10bytes-received_spine4,6
HundredGigE0/0/0/10bytes-sent_spine4,0
HundredGigE0/0/0/10packets-received_spine4,6
HundredGigE0/0/0/10packets-sent_spine4,0
HundredGigE0/0/0/11bytes-received_spine4,6
HundredGigE0/0/0/11bytes-sent_spine4,0
HundredGigE0/0/0/11packets-received_spine4,6
HundredGigE0/0/0/11packets-sent_spine4,0
HundredGigE0/0/0/13bytes-received_spine4,0
HundredGigE0/0/0/13bytes-sent_spine4,0
HundredGigE0/0/0/13packets-received_spine4,0
HundredGigE0/0/0/13packets-sent_spine4,0
HundredGigE0/0/0/14bytes-received_spine4,0
HundredGigE0/0/0/14bytes-sent_spine4,0
HundredGigE0/0/0/14packets-received_spine4,0
HundredGigE0/0/0/14packets-sent_spine4,0
HundredGigE0/0/0/15bytes-received_spine4,0
HundredGigE0/0/0/15bytes-sent_spine4,0
HundredGigE0/0/0/15packets-received_spine4,0
HundredGigE0/0/0/15packets-sent_spine4,0
HundredGigE0/0/0/16bytes-received_spine4,0
HundredGigE0/0/0/16bytes-sent_spine4,0
HundredGigE0/0/0/16packets-received_spine4,0
HundredGigE0/0/0/16packets-sent_spine4,0
HundredGigE0/0/0/17bytes-received_spine4,0
HundredGigE0/0/0/17bytes-sent_spine4,0
HundredGigE0/0/0/17packets-received_spine4,0
HundredGigE0/0/0/17packets-sent_spine4,0
HundredGigE0/0/0/18bytes-received_spine4,0
HundredGigE0/0/0/18bytes-sent_spine4,0
HundredGigE0/0/0/18packets-received_spine4,0
HundredGigE0/0/0/18packets-sent_spine4,0
HundredGigE0/0/0/19bytes-received_spine4,0
HundredGigE0/0/0/19bytes-sent_spine4,0
HundredGigE0/0/0/19packets-received_spine4,0
HundredGigE0/0/0/19packets-sent_spine4,0
HundredGigE0/0/0/2bytes-received_spine4,0
HundredGigE0/0/0/2bytes-sent_spine4,0
HundredGigE0/0/0/2packets-received_spine4,0
HundredGigE0/0/0/2packets-sent_spine4,0
HundredGigE0/0/0/20bytes-received_spine4,0
HundredGigE0/0/0/20bytes-sent_spine4,0
HundredGigE0/0/0/20packets-received_spine4,0
HundredGigE0/0/0/20packets-sent_spine4,0
HundredGigE0/0/0/21bytes-received_spine4,0
HundredGigE0/0/0/21bytes-sent_spine4,0
HundredGigE0/0/0/21packets-received_spine4,0
HundredGigE0/0/0/21packets-sent_spine4,0
HundredGigE0/0/0/22bytes-received_spine4,0
HundredGigE0/0/0/22bytes-sent_spine4,0
HundredGigE0/0/0/22packets-received_spine4,0
HundredGigE0/0/0/22packets-sent_spine4,0
HundredGigE0/0/0/23bytes-received_spine4,0
HundredGigE0/0/0/23bytes-sent_spine4,0
HundredGigE0/0/0/23packets-received_spine4,0
HundredGigE0/0/0/23packets-sent_spine4,0
HundredGigE0/0/0/24bytes-received_spine4,0
HundredGigE0/0/0/24bytes-sent_spine4,0
HundredGigE0/0/0/24packets-received_spine4,0
HundredGigE0/0/0/24packets-sent_spine4,0
HundredGigE0/0/0/25bytes-received_spine4,0
HundredGigE0/0/0/25bytes-sent_spine4,0
HundredGigE0/0/0/25packets-received_spine4,0
HundredGigE0/0/0/25packets-sent_spine4,0
HundredGigE0/0/0/26bytes-received_spine4,0
HundredGigE0/0/0/26bytes-sent_spine4,0
HundredGigE0/0/0/26packets-received_spine4,0
HundredGigE0/0/0/26packets-sent_spine4,0
HundredGigE0/0/0/27bytes-received_spine4,0
HundredGigE0/0/0/27bytes-sent_spine4,0
HundredGigE0/0/0/27packets-received_spine4,0
HundredGigE0/0/0/27packets-sent_spine4,0
HundredGigE0/0/0/28bytes-received_spine4,0
HundredGigE0/0/0/28bytes-sent_spine4,0
HundredGigE0/0/0/28packets-received_spine4,0
HundredGigE0/0/0/28packets-sent_spine4,0
HundredGigE0/0/0/29bytes-received_spine4,0
HundredGigE0/0/0/29bytes-sent_spine4,0
HundredGigE0/0/0/29packets-received_spine4,0
HundredGigE0/0/0/29packets-sent_spine4,0
HundredGigE0/0/0/3bytes-received_spine4,0
HundredGigE0/0/0/3bytes-sent_spine4,0
HundredGigE0/0/0/3packets-received_spine4,0
HundredGigE0/0/0/3packets-sent_spine4,0
HundredGigE0/0/0/30bytes-received_spine4,0
HundredGigE0/0/0/30bytes-sent_spine4,0
HundredGigE0/0/0/30packets-received_spine4,0
HundredGigE0/0/0/30packets-sent_spine4,0
HundredGigE0/0/0/31bytes-received_spine4,0
HundredGigE0/0/0/31bytes-sent_spine4,0
HundredGigE0/0/0/31packets-received_spine4,0
HundredGigE0/0/0/31packets-sent_spine4,0
HundredGigE0/0/0/4bytes-received_spine4,0
HundredGigE0/0/0/4bytes-sent_spine4,0
HundredGigE0/0/0/4packets-received_spine4,0
HundredGigE0/0/0/4packets-sent_spine4,0
HundredGigE0/0/0/5bytes-received_spine4,0
HundredGigE0/0/0/5bytes-sent_spine4,0
HundredGigE0/0/0/5packets-received_spine4,0
HundredGigE0/0/0/5packets-sent_spine4,0
